"","zip"
"1871","04930"
"1872","04932"
"1873","04933"
"1874","04935"
"1875","04936"
"1876","04937"
"1877","04938"
"1878","04939"
"1879","04940"
"1880","04941"
"1881","04942"
"1882","04943"
"1883","04944"
"1884","04945"
"1885","04947"
"1886","04949"
"1887","04950"
"1888","04951"
"1889","04952"
"1890","04953"
"1891","04954"
"1892","04955"
"1893","04956"
"1894","04957"
"1895","04958"
"1896","04961"
"1897","04962"
"1898","04963"
"1899","04964"
"1900","04965"
"1901","04966"
"1902","04967"
"1903","04969"
"1904","04970"
"1905","04971"
"1906","04972"
"1907","04973"
"1908","04974"
"1909","04975"
"1910","04976"
"1911","04978"
"1912","04979"
"1913","04981"
"1914","04982"
"1915","04983"
"1916","04984"
"1917","04985"
"1918","04986"
"1919","04987"
"1920","04988"
"1921","04989"
"1922","04992"
"1923","05001"
"1924","05009"
"1925","05030"
"1926","05031"
"1927","05032"
"1928","05033"
"1929","05034"
"1930","05035"
"1931","05036"
"1932","05037"
"1933","05038"
"1934","05039"
"1935","05040"
"1936","05041"
"1937","05042"
"1938","05043"
"1939","05045"
"1940","05046"
"1941","05047"
"1942","05048"
"1943","05049"
"1944","05050"
"1945","05051"
"1946","05052"
"1947","05053"
"1948","05054"
"1949","05055"
"1950","05056"
"1951","05058"
"1952","05059"
"1953","05060"
"1954","05061"
"1955","05062"
"1956","05065"
"1957","05067"
"1958","05068"
"1959","05069"
"1960","05070"
"1961","05071"
"1962","05072"
"1963","05073"
"1964","05074"
"1965","05075"
"1966","05076"
"1967","05077"
"1968","05079"
"1969","05080"
"1970","05081"
"1971","05083"
"1972","05084"
"1973","05085"
"1974","05086"
"1975","05088"
"1976","05089"
"1977","05091"
"1978","05101"
"1979","05124"
"1980","05141"
"1981","05142"
"1982","05143"
"1983","05144"
"1984","05146"
"1985","05148"
"1986","05149"
"1987","05150"
"1988","05151"
"1989","05152"
"1990","05153"
"1991","05154"
"1992","05155"
"1993","05156"
"1994","05158"
"1995","05159"
"1996","05161"
"1997","05201"
"1998","05210"
"1999","05219"
"2000","05233"
"2001","05250"
"2002","05251"
"2003","05252"
"2004","05253"
"2005","05254"
"2006","05255"
"2007","05257"
"2008","05260"
"2009","05261"
"2010","05262"
"2011","05267"
"2012","05286"
"2013","05301"
"2014","05302"
"2015","05303"
"2016","05304"
"2017","05340"
"2018","05341"
"2019","05342"
"2020","05343"
"2021","05344"
"2022","05345"
"2023","05346"
"2024","05350"
"2025","05351"
"2026","05352"
"2027","05353"
"2028","05354"
"2029","05355"
"2030","05356"
"2031","05357"
"2032","05358"
"2033","05359"
"2034","05360"
"2035","05361"
"2036","05362"
"2037","05363"
"2038","05364"
"2039","05401"
"2040","05402"
"2041","05403"
"2042","05404"
"2043","05405"
"2044","05406"
"2045","05407"
"2046","05408"
"2047","05418"
"2048","05433"
"2049","05439"
"2050","05440"
"2051","05441"
"2052","05442"
"2053","05443"
"2054","05444"
"2055","05445"
"2056","05446"
"2057","05447"
"2058","05448"
"2059","05449"
"2060","05450"
"2061","05451"
"2062","05452"
"2063","05453"
"2064","05454"
"2065","05455"
"2066","05456"
"2067","05457"
"2068","05458"
"2069","05459"
"2070","05460"
"2071","05461"
"2072","05462"
"2073","05463"
"2074","05464"
"2075","05465"
"2076","05466"
"2077","05468"
"2078","05469"
"2079","05470"
"2080","05471"
"2081","05472"
"2082","05473"
"2083","05474"
"2084","05476"
"2085","05477"
"2086","05478"
"2087","05479"
"2088","05481"
"2089","05482"
"2090","05483"
"2091","05485"
"2092","05486"
"2093","05487"
"2094","05488"
"2095","05489"
"2096","05490"
"2097","05491"
"2098","05492"
"2099","05494"
"2100","05495"
"2101","05501"
"2102","05544"
"2103","05601"
"2104","05602"
"2105","05603"
"2106","05604"
"2107","05609"
"2108","05620"
"2109","05626"
"2110","05633"
"2111","05640"
"2112","05641"
"2113","05647"
"2114","05648"
"2115","05649"
"2116","05650"
"2117","05651"
"2118","05652"
"2119","05653"
"2120","05654"
"2121","05655"
"2122","05656"
"2123","05657"
"2124","05658"
"2125","05660"
"2126","05661"
"2127","05662"
"2128","05663"
"2129","05664"
"2130","05665"
"2131","05666"
"2132","05667"
"2133","05669"
"2134","05670"
"2135","05671"
"2136","05672"
"2137","05673"
"2138","05674"
"2139","05675"
"2140","05676"
"2141","05677"
"2142","05678"
"2143","05679"
"2144","05680"
"2145","05681"
"2146","05682"
"2147","05701"
"2148","05702"
"2149","05730"
"2150","05731"
"2151","05732"
"2152","05733"
"2153","05734"
"2154","05735"
"2155","05736"
"2156","05737"
"2157","05738"
"2158","05739"
"2159","05740"
"2160","05741"
"2161","05742"
"2162","05743"
"2163","05744"
"2164","05745"
"2165","05746"
"2166","05747"
"2167","05748"
"2168","05750"
"2169","05751"
"2170","05752"
"2171","05753"
"2172","05757"
"2173","05758"
"2174","05759"
"2175","05760"
"2176","05761"
"2177","05762"
"2178","05763"
"2179","05764"
"2180","05765"
"2181","05766"
"2182","05767"
"2183","05768"
"2184","05769"
"2185","05770"
"2186","05772"
"2187","05773"
"2188","05774"
"2189","05775"
"2190","05776"
"2191","05777"
"2192","05778"
"2193","05801"
"2194","05819"
"2195","05820"
"2196","05821"
"2197","05822"
"2198","05823"
"2199","05824"
"2200","05825"
"2201","05826"
"2202","05827"
"2203","05828"
"2204","05829"
"2205","05830"
"2206","05832"
"2207","05833"
"2208","05836"
"2209","05837"
"2210","05838"
"2211","05839"
"2212","05840"
"2213","05841"
"2214","05842"
"2215","05843"
"2216","05845"
"2217","05846"
"2218","05847"
"2219","05848"
"2220","05849"
"2221","05850"
"2222","05851"
"2223","05852"
"2224","05853"
"2225","05855"
"2226","05857"
"2227","05858"
"2228","05859"
"2229","05860"
"2230","05861"
"2231","05862"
"2232","05863"
"2233","05864"
"2234","05866"
"2235","05867"
"2236","05868"
"2237","05871"
"2238","05872"
"2239","05873"
"2240","05874"
"2241","05875"
"2242","05892"
"2243","05901"
"2244","05902"
"2245","05903"
"2246","05904"
"2247","05905"
"2248","05906"
"2249","05907"
"2250","05928"
"2251","05958"
"2252","06001"
"2253","06002"
"2254","06006"
"2255","06010"
"2256","06011"
"2257","06013"
"2258","06016"
"2259","06018"
"2260","06019"
"2261","06020"
"2262","06021"
"2263","06022"
"2264","06023"
"2265","06024"
"2266","06025"
"2267","06026"
"2268","06027"
"2269","06028"
"2270","06029"
"2271","06030"
"2272","06031"
"2273","06032"
"2274","06033"
"2275","06034"
"2276","06035"
"2277","06037"
"2278","06039"
"2279","06040"
"2280","06041"
"2281","06042"
"2282","06043"
"2283","06045"
"2284","06049"
"2285","06050"
"2286","06051"
"2287","06052"
"2288","06053"
"2289","06057"
"2290","06058"
"2291","06059"
"2292","06060"
"2293","06061"
"2294","06062"
"2295","06063"
"2296","06064"
"2297","06065"
"2298","06066"
"2299","06067"
"2300","06068"
"2301","06069"
"2302","06070"
"2303","06071"
"2304","06072"
"2305","06073"
"2306","06074"
"2307","06075"
"2308","06076"
"2309","06077"
"2310","06078"
"2311","06079"
"2312","06080"
"2313","06081"
"2314","06082"
"2315","06083"
"2316","06084"
"2317","06085"
"2318","06087"
"2319","06088"
"2320","06089"
"2321","06090"
"2322","06091"
"2323","06092"
"2324","06093"
"2325","06094"
"2326","06095"
"2327","06096"
"2328","06098"
"2329","06101"
"2330","06102"
"2331","06103"
"2332","06104"
"2333","06105"
"2334","06106"
"2335","06107"
"2336","06108"
"2337","06109"
"2338","06110"
"2339","06111"
"2340","06112"
"2341","06114"
"2342","06115"
"2343","06117"
"2344","06118"
"2345","06119"
"2346","06120"
"2347","06123"
"2348","06126"
"2349","06127"
"2350","06128"
"2351","06129"
"2352","06131"
"2353","06132"
"2354","06133"
"2355","06134"
"2356","06137"
"2357","06138"
"2358","06140"
"2359","06141"
"2360","06142"
"2361","06143"
"2362","06144"
"2363","06145"
"2364","06146"
"2365","06147"
"2366","06150"
"2367","06151"
"2368","06152"
"2369","06153"
"2370","06154"
"2371","06155"
"2372","06156"
"2373","06160"
"2374","06161"
"2375","06167"
"2376","06176"
"2377","06180"
"2378","06183"
"2379","06199"
"2380","06226"
"2381","06230"
"2382","06231"
"2383","06232"
"2384","06233"
"2385","06234"
"2386","06235"
"2387","06237"
"2388","06238"
"2389","06239"
"2390","06241"
"2391","06242"
"2392","06243"
"2393","06244"
"2394","06245"
"2395","06246"
"2396","06247"
"2397","06248"
"2398","06249"
"2399","06250"
"2400","06251"
"2401","06254"
"2402","06255"
"2403","06256"
"2404","06258"
"2405","06259"
"2406","06260"
"2407","06262"
"2408","06263"
"2409","06264"
"2410","06265"
"2411","06266"
"2412","06267"
"2413","06268"
"2414","06269"
"2415","06277"
"2416","06278"
"2417","06279"
"2418","06280"
"2419","06281"
"2420","06282"
"2421","06320"
"2422","06330"
"2423","06331"
"2424","06332"
"2425","06333"
"2426","06334"
"2427","06335"
"2428","06336"
"2429","06337"
"2430","06338"
"2431","06339"
"2432","06340"
"2433","06349"
"2434","06350"
"2435","06351"
"2436","06353"
"2437","06354"
"2438","06355"
"2439","06357"
"2440","06359"
"2441","06360"
"2442","06365"
"2443","06370"
"2444","06371"
"2445","06372"
"2446","06373"
"2447","06374"
"2448","06375"
"2449","06376"
"2450","06377"
"2451","06378"
"2452","06379"
"2453","06380"
"2454","06382"
"2455","06383"
"2456","06384"
"2457","06385"
"2458","06386"
"2459","06387"
"2460","06388"
"2461","06389"
"2462","06390"
"2463","06401"
"2464","06403"
"2465","06404"
"2466","06405"
"2467","06408"
"2468","06409"
"2469","06410"
"2470","06411"
"2471","06412"
"2472","06413"
"2473","06414"
"2474","06415"
"2475","06416"
"2476","06417"
"2477","06418"
"2478","06419"
"2479","06420"
"2480","06422"
"2481","06423"
"2482","06424"
"2483","06426"
"2484","06430"
"2485","06431"
"2486","06432"
"2487","06436"
"2488","06437"
"2489","06438"
"2490","06439"
"2491","06440"
"2492","06441"
"2493","06442"
"2494","06443"
"2495","06444"
"2496","06447"
"2497","06450"
"2498","06451"
"2499","06454"
"2500","06455"
"2501","06456"
"2502","06457"
"2503","06459"
"2504","06460"
"2505","06461"
"2506","06467"
"2507","06468"
"2508","06469"
"2509","06470"
"2510","06471"
"2511","06472"
"2512","06473"
"2513","06474"
"2514","06475"
"2515","06477"
"2516","06478"
"2517","06479"
"2518","06480"
"2519","06481"
"2520","06482"
"2521","06483"
"2522","06484"
"2523","06487"
"2524","06488"
"2525","06489"
"2526","06490"
"2527","06491"
"2528","06492"
"2529","06493"
"2530","06494"
"2531","06495"
"2532","06497"
"2533","06498"
"2534","06501"
"2535","06502"
"2536","06503"
"2537","06504"
"2538","06505"
"2539","06506"
"2540","06507"
"2541","06508"
"2542","06509"
"2543","06510"
"2544","06511"
"2545","06512"
"2546","06513"
"2547","06514"
"2548","06515"
"2549","06516"
"2550","06517"
"2551","06518"
"2552","06519"
"2553","06520"
"2554","06521"
"2555","06524"
"2556","06525"
"2557","06530"
"2558","06531"
"2559","06532"
"2560","06533"
"2561","06534"
"2562","06535"
"2563","06536"
"2564","06537"
"2565","06538"
"2566","06540"
"2567","06601"
"2568","06602"
"2569","06604"
"2570","06605"
"2571","06606"
"2572","06607"
"2573","06608"
"2574","06610"
"2575","06611"
"2576","06612"
"2577","06614"
"2578","06615"
"2579","06650"
"2580","06673"
"2581","06699"
"2582","06701"
"2583","06702"
"2584","06703"
"2585","06704"
"2586","06705"
"2587","06706"
"2588","06708"
"2589","06710"
"2590","06712"
"2591","06716"
"2592","06720"
"2593","06721"
"2594","06722"
"2595","06723"
"2596","06724"
"2597","06725"
"2598","06726"
"2599","06731"
"2600","06748"
"2601","06749"
"2602","06750"
"2603","06751"
"2604","06752"
"2605","06753"
"2606","06754"
"2607","06755"
"2608","06756"
"2609","06757"
"2610","06758"
"2611","06759"
"2612","06762"
"2613","06763"
"2614","06770"
"2615","06776"
"2616","06777"
"2617","06778"
"2618","06779"
"2619","06781"
"2620","06782"
"2621","06783"
"2622","06784"
"2623","06785"
"2624","06786"
"2625","06787"
"2626","06790"
"2627","06791"
"2628","06792"
"2629","06793"
"2630","06794"
"2631","06795"
"2632","06796"
"2633","06798"
"2634","06801"
"2635","06804"
"2636","06807"
"2637","06810"
"2638","06811"
"2639","06812"
"2640","06813"
"2641","06814"
"2642","06815"
"2643","06816"
"2644","06817"
"2645","06819"
"2646","06820"
"2647","06824"
"2648","06825"
"2649","06828"
"2650","06829"
"2651","06830"
"2652","06831"
"2653","06832"
"2654","06836"
"2655","06838"
"2656","06840"
"2657","06842"
"2658","06850"
"2659","06851"
"2660","06852"
"2661","06853"
"2662","06854"
"2663","06855"
"2664","06856"
"2665","06857"
"2666","06858"
"2667","06859"
"2668","06860"
"2669","06870"
"2670","06875"
"2671","06876"
"2672","06877"
"2673","06878"
"2674","06879"
"2675","06880"
"2676","06881"
"2677","06883"
"2678","06888"
"2679","06889"
"2680","06890"
"2681","06896"
"2682","06897"
"2683","06901"
"2684","06902"
"2685","06903"
"2686","06904"
"2687","06905"
"2688","06906"
"2689","06907"
"2690","06910"
"2691","06911"
"2692","06912"
"2693","06913"
"2694","06914"
"2695","06920"
"2696","06921"
"2697","06922"
"2698","06925"
"2699","06926"
"2700","06927"
"2701","06928"
"2702","06993"
"2703","07001"
"2704","07002"
"2705","07003"
"2706","07004"
"2707","07005"
"2708","07006"
"2709","07007"
"2710","07008"
"2711","07009"
"2712","07010"
"2713","07011"
"2714","07012"
"2715","07013"
"2716","07014"
"2717","07015"
"2718","07016"
"2719","07017"
"2720","07018"
"2721","07019"
"2722","07020"
"2723","07021"
"2724","07022"
"2725","07023"
"2726","07024"
"2727","07026"
"2728","07027"
"2729","07028"
"2730","07029"
"2731","07030"
"2732","07031"
"2733","07032"
"2734","07033"
"2735","07034"
"2736","07035"
"2737","07036"
"2738","07039"
"2739","07040"
"2740","07041"
"2741","07042"
"2742","07043"
"2743","07044"
"2744","07045"
"2745","07046"
"2746","07047"
"2747","07050"
"2748","07051"
"2749","07052"
"2750","07054"
"2751","07055"
"2752","07057"
"2753","07058"
"2754","07059"
"2755","07060"
"2756","07061"
"2757","07062"
"2758","07063"
"2759","07064"
"2760","07065"
"2761","07066"
"2762","07067"
"2763","07068"
"2764","07069"
"2765","07070"
"2766","07071"
"2767","07072"
"2768","07073"
"2769","07074"
"2770","07075"
"2771","07076"
"2772","07077"
"2773","07078"
"2774","07079"
"2775","07080"
"2776","07081"
"2777","07082"
"2778","07083"
"2779","07086"
"2780","07087"
"2781","07088"
"2782","07090"
"2783","07091"
"2784","07092"
"2785","07093"
"2786","07094"
"2787","07095"
"2788","07096"
"2789","07097"
"2790","07099"
"2791","07101"
"2792","07102"
"2793","07103"
"2794","07104"
"2795","07105"
"2796","07106"
"2797","07107"
"2798","07108"
"2799","07109"
"2800","07110"
"2801","07111"
"2802","07112"
"2803","07114"
"2804","07115"
"2805","07175"
"2806","07182"
"2807","07184"
"2808","07188"
"2809","07189"
"2810","07191"
"2811","07192"
"2812","07193"
"2813","07194"
"2814","07195"
"2815","07197"
"2816","07198"
"2817","07199"
"2818","07201"
"2819","07202"
"2820","07203"
"2821","07204"
"2822","07205"
"2823","07206"
"2824","07207"
"2825","07208"
"2826","07290"
"2827","07301"
"2828","07302"
"2829","07303"
"2830","07304"
"2831","07305"
"2832","07306"
"2833","07307"
"2834","07308"
"2835","07309"
"2836","07310"
"2837","07311"
"2838","07395"
"2839","07399"
"2840","07401"
"2841","07403"
"2842","07405"
"2843","07407"
"2844","07410"
"2845","07416"
"2846","07417"
"2847","07418"
"2848","07419"
"2849","07420"
"2850","07421"
"2851","07422"
"2852","07423"
"2853","07424"
"2854","07427"
"2855","07428"
"2856","07430"
"2857","07432"
"2858","07435"
"2859","07436"
"2860","07438"
"2861","07439"
"2862","07440"
"2863","07442"
"2864","07444"
"2865","07446"
"2866","07450"
"2867","07451"
"2868","07452"
"2869","07456"
"2870","07457"
"2871","07458"
"2872","07460"
"2873","07461"
"2874","07462"
"2875","07463"
"2876","07465"
"2877","07470"
"2878","07474"
"2879","07477"
"2880","07480"
"2881","07481"
"2882","07495"
"2883","07498"
"2884","07501"
"2885","07502"
"2886","07503"
"2887","07504"
"2888","07505"
"2889","07506"
"2890","07507"
"2891","07508"
"2892","07509"
"2893","07510"
"2894","07511"
"2895","07512"
"2896","07513"
"2897","07514"
"2898","07522"
"2899","07524"
"2900","07530"
"2901","07533"
"2902","07538"
"2903","07543"
"2904","07544"
"2905","07571"
"2906","07601"
"2907","07602"
"2908","07603"
"2909","07604"
"2910","07605"
"2911","07606"
"2912","07607"
"2913","07608"
"2914","07610"
"2915","07620"
"2916","07621"
"2917","07624"
"2918","07626"
"2919","07627"
"2920","07628"
"2921","07630"
"2922","07631"
"2923","07632"
"2924","07640"
"2925","07641"
"2926","07642"
"2927","07643"
"2928","07644"
"2929","07645"
"2930","07646"
"2931","07647"
"2932","07648"
"2933","07649"
"2934","07650"
"2935","07652"
"2936","07653"
"2937","07656"
"2938","07657"
"2939","07660"
"2940","07661"
"2941","07662"
"2942","07663"
"2943","07666"
"2944","07670"
"2945","07675"
"2946","07676"
"2947","07677"
"2948","07688"
"2949","07699"
"2950","07701"
"2951","07702"
"2952","07703"
"2953","07704"
"2954","07709"
"2955","07710"
"2956","07711"
"2957","07712"
"2958","07715"
"2959","07716"
"2960","07717"
"2961","07718"
"2962","07719"
"2963","07720"
"2964","07721"
"2965","07722"
"2966","07723"
"2967","07724"
"2968","07726"
"2969","07727"
"2970","07728"
"2971","07730"
"2972","07731"
"2973","07732"
"2974","07733"
"2975","07734"
"2976","07735"
"2977","07737"
"2978","07738"
"2979","07739"
"2980","07740"
"2981","07746"
"2982","07747"
"2983","07748"
"2984","07750"
"2985","07751"
"2986","07752"
"2987","07753"
"2988","07754"
"2989","07755"
"2990","07756"
"2991","07757"
"2992","07758"
"2993","07760"
"2994","07762"
"2995","07763"
"2996","07764"
"2997","07765"
"2998","07777"
"2999","07799"
"3000","07801"
"3001","07802"
"3002","07803"
"3003","07806"
"3004","07819"
"3005","07820"
"3006","07821"
"3007","07822"
"3008","07823"
"3009","07825"
"3010","07826"
"3011","07827"
"3012","07828"
"3013","07829"
"3014","07830"
"3015","07831"
"3016","07832"
"3017","07833"
"3018","07834"
"3019","07836"
"3020","07837"
"3021","07838"
"3022","07839"
"3023","07840"
"3024","07841"
"3025","07842"
"3026","07843"
"3027","07844"
"3028","07845"
"3029","07846"
"3030","07847"
"3031","07848"
"3032","07849"
"3033","07850"
"3034","07851"
"3035","07852"
"3036","07853"
"3037","07855"
"3038","07856"
"3039","07857"
"3040","07860"
"3041","07863"
"3042","07865"
"3043","07866"
"3044","07869"
"3045","07870"
"3046","07871"
"3047","07874"
"3048","07875"
"3049","07876"
"3050","07877"
"3051","07878"
"3052","07879"
"3053","07880"
"3054","07881"
"3055","07882"
"3056","07885"
"3057","07890"
"3058","07901"
"3059","07902"
"3060","07919"
"3061","07920"
"3062","07921"
"3063","07922"
"3064","07924"
"3065","07926"
"3066","07927"
"3067","07928"
"3068","07930"
"3069","07931"
"3070","07932"
"3071","07933"
"3072","07934"
"3073","07935"
"3074","07936"
